label,path,features
high,../../data/snsd/generated/noise_high/clnsp893-high.wav,"[[-2.98541534e+02 -2.82757202e+02 -3.20055115e+02 ... -3.37705078e+02
  -3.51086243e+02 -3.72967133e+02]
 [ 9.30513611e+01  9.39030380e+01  9.76192245e+01 ...  9.27234497e+01
   1.00705170e+02  1.00701569e+02]
 [-6.34953041e+01 -5.50179596e+01 -3.97129440e+01 ... -4.05639420e+01
  -3.50554504e+01 -3.68013916e+01]
 ...
 [-1.15722336e-01  2.64965987e+00  1.22670460e+00 ... -3.61151308e-01
  -6.17382812e+00 -2.71232176e+00]
 [ 2.20469046e+00  3.74363613e+00  2.73129582e-01 ... -8.85682464e-01
  -2.55123758e+00  7.16068894e-02]
 [-6.53881502e+00 -2.08666039e+00 -1.29892588e-01 ...  3.15350175e-01
   6.33534431e-01  6.79198980e-01]]"
high,../../data/snsd/generated/noise_high/clnsp894-high.wav,"[[-269.90103    -273.8113     -318.18683    ... -227.43718
  -252.66862    -299.99124   ]
 [ 131.0218      128.23428     128.70677    ...  103.42143
   107.32066     112.803604  ]
 [ -28.903374    -34.963623    -33.36744    ...  -66.25015
   -60.05326     -35.794724  ]
 ...
 [  -7.913793    -11.8810215   -13.580354   ...   18.906607
    14.648116      9.091473  ]
 [  -2.4066286    -7.9566956   -15.300722   ...    8.048586
    10.473547      2.5953684 ]
 [   0.379987      2.7741437    -0.74861175 ...    2.8741674
     5.2560415    -0.5107534 ]]"
high,../../data/snsd/generated/noise_high/clnsp895-high.wav,"[[-4.1346283e+02 -3.8182022e+02 -3.7230484e+02 ... -3.1790948e+02
  -3.1642657e+02 -3.3721460e+02]
 [ 6.2065979e+01  6.1774269e+01  5.4668167e+01 ... -3.2617197e+00
  -2.3525405e+00 -4.4461145e+00]
 [-5.3366241e+01 -5.8209965e+01 -5.1663460e+01 ... -2.4173647e+01
  -2.2086855e+01 -2.0418507e+01]
 ...
 [-3.4298525e+00 -3.0951810e+00 -7.1728569e-01 ...  2.1191993e+00
   4.3150344e+00  6.2312751e+00]
 [-3.0913454e-01  3.7199571e+00  3.2795959e+00 ... -6.9621892e+00
  -3.6987495e+00 -9.3309593e-01]
 [-5.5417314e+00 -1.4302542e+00  2.0021744e+00 ...  4.1741562e-01
   2.4086165e+00 -6.0128415e-01]]"
high,../../data/snsd/generated/noise_high/clnsp896-high.wav,"[[-4.8161505e+02 -4.5271014e+02 -4.5568222e+02 ... -2.5639709e+02
  -2.4528740e+02 -2.5670975e+02]
 [ 1.2929306e+02  1.3857507e+02  1.4009048e+02 ...  1.6840494e+02
   1.6285904e+02  1.5139310e+02]
 [-7.5476389e+00 -8.8365440e+00 -8.6093369e+00 ... -3.2301140e+00
  -6.0796671e+00  2.4245429e-01]
 ...
 [-6.9323916e+00 -1.2877214e+01 -7.6165781e+00 ... -1.0158789e-01
  -2.5574536e+00 -4.2969972e-01]
 [ 4.0692770e-01 -2.4387820e+00  1.2777964e+00 ... -2.8601315e+00
  -1.8177423e+00  9.5508862e-01]
 [-8.0187154e-01 -4.8858371e-01 -5.1007497e-01 ... -4.6719437e+00
  -2.6631298e+00 -1.4468408e+00]]"
high,../../data/snsd/generated/noise_high/clnsp897-high.wav,"[[-2.26418442e+02 -1.95841431e+02 -2.09265884e+02 ... -2.50652130e+02
  -2.80854218e+02 -3.20054291e+02]
 [ 1.25871498e+02  1.32540436e+02  1.26298454e+02 ...  1.08038048e+02
   1.00792007e+02  9.43345032e+01]
 [-4.27149887e+01 -6.11750488e+01 -6.42893066e+01 ... -7.04915009e+01
  -5.06578445e+01 -2.91130180e+01]
 ...
 [-1.18869553e+01 -8.52312279e+00 -1.08492398e+00 ...  1.05909309e+01
   4.70292997e+00  7.81237841e-01]
 [-9.21633148e+00 -9.84643173e+00 -5.10515785e+00 ...  1.08709002e+00
   1.44754529e-01  3.04686403e+00]
 [-1.01879387e+01 -1.36836147e+01 -1.20165195e+01 ... -7.15726757e+00
  -4.57994080e+00  5.62566757e+00]]"
high,../../data/snsd/generated/noise_high/clnsp898-high.wav,"[[-5.5734778e+02 -5.2861353e+02 -5.2158392e+02 ... -2.8670013e+02
  -2.4646303e+02 -2.3797282e+02]
 [ 5.5676968e+01  5.7229385e+01  3.5986748e+01 ... -9.4963484e+00
  -1.8117065e+01 -3.3649292e+01]
 [-2.1052753e+01 -1.3515152e+01  4.0100222e+00 ... -4.2020866e+01
  -5.0215199e+01 -6.6152397e+01]
 ...
 [ 7.0320115e+00  5.6312981e+00  3.5274172e+00 ...  9.0049875e-01
   2.0759706e+00  2.1522996e+00]
 [ 1.5127473e+00 -3.0975411e+00 -5.5470543e+00 ...  1.2596037e+00
   5.5659599e+00  7.2713385e+00]
 [ 2.6639233e+00  2.3297176e+00  2.1835675e+00 ... -5.1677239e-01
   3.1696801e+00  2.7229857e-01]]"
high,../../data/snsd/generated/noise_high/clnsp899-high.wav,"[[-288.52423   -173.89827   -199.63116   ... -362.03265   -386.55457
  -414.8086   ]
 [ 145.5957     143.74242    137.84041   ...   28.098528    46.528988
    66.43738  ]
 [  14.776899    12.977657    14.29388   ...   28.013184    27.169498
    21.500942 ]
 ...
 [   1.9148983    2.7152367    1.528117  ...   -0.7593466   -8.09998
    -9.754021 ]
 [  -1.6092601   -2.2490826   -1.3605878 ...   -8.476237   -10.308065
    -7.2610645]
 [   1.5065978    2.0990615    1.4246069 ...   -4.665448    -1.5450451
    -2.4435716]]"
high,../../data/snsd/generated/noise_high/clnsp9-high.wav,"[[-2.6240338e+02 -2.6254105e+02 -2.6566360e+02 ... -3.2704749e+02
  -3.7084210e+02 -3.8844849e+02]
 [ 9.7241623e+01  6.7479607e+01  5.0685917e+01 ...  1.0561912e+02
   1.0244235e+02  9.1566216e+01]
 [-6.8788925e+01 -7.4096039e+01 -7.9635536e+01 ... -1.3714447e+01
  -3.4947372e+01 -4.3076180e+01]
 ...
 [-1.1365531e+01 -1.8380177e+01 -1.9682148e+01 ...  7.8197694e-01
   4.0626049e+00 -5.1422544e+00]
 [ 1.4634721e+00 -1.9071114e-01 -6.4630041e+00 ... -1.4257228e+00
   2.7910738e+00 -4.0598130e+00]
 [ 5.2556438e+00  8.3129559e+00  3.4804850e+00 ...  2.1115754e+00
   2.9951429e+00 -8.8049483e-01]]"
high,../../data/snsd/generated/noise_high/clnsp90-high.wav,"[[-404.60843    -298.27673    -245.7568     ... -204.38412
  -203.5565     -219.79411   ]
 [ 125.58536      90.29378      63.60987    ...  149.4474
   145.31104     130.98058   ]
 [  15.486181     36.30542      48.978027   ...   -2.0540552
    -1.6060444    -7.524218  ]
 ...
 [  -0.88944525    1.0962474    -0.6577196  ...    3.2903962
     1.1286813     0.59160423]
 [  -0.8311624    -2.3018343    -6.023156   ...   -4.2983136
    -7.432863     -8.560554  ]
 [  -1.5720409    -5.2312536    -6.146307   ...  -11.972233
   -10.802679     -5.7555313 ]]"
high,../../data/snsd/generated/noise_high/clnsp900-high.wav,"[[-174.87445    -148.7431     -150.4666     ... -146.93608
  -149.05309    -177.46681   ]
 [ 144.47395     145.0831      142.2506     ...  143.07129
   139.56943     135.3399    ]
 [  -8.036456    -14.999525    -17.208641   ...   -4.8878055
    -7.322498     -0.36840257]
 ...
 [  -4.300739     -4.540405      0.8921175  ...   -7.891428
   -11.1698475    -7.8799534 ]
 [   0.5564854    -1.8994919     1.5051434  ...   -5.5672956
    -7.0710387    -1.1852096 ]
 [   3.8064723    -3.3486223    -0.97682476 ...   -2.4187694
    -4.729336      1.5734735 ]]"
high,../../data/snsd/generated/noise_high/clnsp901-high.wav,"[[-2.6489017e+02 -2.0983423e+02 -1.9793640e+02 ... -2.4973941e+02
  -2.6418033e+02 -3.0320828e+02]
 [ 4.6176659e+01  3.8258064e+01  6.8286728e+01 ...  1.4603690e+02
   1.5928387e+02  1.6365027e+02]
 [ 2.2045103e+01  2.7597372e+01  1.5960009e+01 ... -3.6705559e+01
  -4.6117989e+01 -6.1244495e+01]
 ...
 [-1.0626085e+00 -7.1018958e+00 -8.7267838e+00 ...  1.4213475e+00
  -3.3245895e+00 -3.2562046e+00]
 [ 2.9583955e+00  3.0890460e+00  2.8610258e+00 ...  5.2344437e+00
   9.2536336e-01  1.8385674e+00]
 [-4.6795816e+00 -3.4814739e+00 -2.6265106e+00 ...  7.7375770e-02
   2.0164983e+00  8.1403799e+00]]"
high,../../data/snsd/generated/noise_high/clnsp902-high.wav,"[[-4.11811920e+02 -3.93635864e+02 -3.94476807e+02 ... -3.02330261e+02
  -4.04619263e+02 -4.09900452e+02]
 [ 1.13070190e+02  1.12091721e+02  1.04977951e+02 ...  1.41911530e+02
   1.19347435e+02  1.10923370e+02]
 [-1.52655230e+01 -2.21408787e+01 -2.37256451e+01 ... -5.82430344e+01
   4.58379447e-01  1.52645130e+01]
 ...
 [ 3.91620874e+00  6.28644371e+00  3.08281374e+00 ...  1.46182919e+00
  -2.35523582e+00  1.87356079e+00]
 [-3.36391497e+00 -1.98735285e+00  8.52079034e-01 ... -3.54246020e-01
  -1.43537962e+00  9.25009370e-01]
 [-1.71637905e+00 -4.34522247e+00 -1.46115160e+00 ... -3.54097533e+00
   1.04048026e+00  4.92417812e+00]]"
high,../../data/snsd/generated/noise_high/clnsp903-high.wav,"[[-5.13300476e+02 -3.97047699e+02 -3.39561737e+02 ... -2.25350677e+02
  -2.31373413e+02 -2.50359726e+02]
 [ 8.55656433e+01  7.13629761e+01  7.41924286e+01 ...  1.17057724e+02
   1.18717331e+02  1.17152382e+02]
 [ 1.42795920e+00 -1.51137662e+00 -1.09687638e+00 ... -5.73818970e+00
   1.61472529e-01  5.22356701e+00]
 ...
 [-4.36127377e+00 -2.78275776e+00  1.81734872e+00 ... -6.21242881e-01
   1.69828653e+00 -6.37390256e-01]
 [-1.74508587e-01 -1.20142233e+00  5.32996273e+00 ... -8.26713467e+00
  -6.19281101e+00 -3.31658792e+00]
 [ 2.79233074e+00  5.98277628e-01  5.75644684e+00 ... -6.17234564e+00
  -1.89887953e+00 -6.08611643e-01]]"
high,../../data/snsd/generated/noise_high/clnsp904-high.wav,"[[-3.0829919e+02 -2.6207211e+02 -2.3660699e+02 ... -2.1650067e+02
  -2.1700899e+02 -2.3417703e+02]
 [ 7.5553207e+01  7.8718048e+01  9.2573730e+01 ...  7.0965757e+00
   1.3671710e+01  2.9120390e+01]
 [-1.2073096e+01 -2.5697055e+00  1.2233038e+01 ...  1.7300903e+01
   1.1070163e+01  4.9273309e-01]
 ...
 [ 4.1740203e+00 -4.3189034e+00 -4.1346188e+00 ...  7.6705275e+00
   4.9798150e+00  4.1284781e+00]
 [ 1.3103753e+00 -2.3955238e-01 -1.7177682e+00 ... -4.2062535e+00
  -5.8444440e-01 -2.2939267e+00]
 [ 1.9338152e+00 -1.7763242e+00 -5.6354718e+00 ... -1.0550337e+01
  -2.5908623e+00  3.2517290e+00]]"
high,../../data/snsd/generated/noise_high/clnsp905-high.wav,"[[-403.9041     -369.92188    -377.06192    ... -278.58212
  -297.25153    -326.08344   ]
 [  74.84779      68.542694     65.6774     ...   96.80054
    90.79483      82.28003   ]
 [  21.393074     18.957724     19.410898   ...   -0.998261
     7.783126      3.8317075 ]
 ...
 [  -5.097719     -4.180973     -3.1237206  ...   12.101427
     8.489853      8.476522  ]
 [  -5.4761486     1.7598804    -0.91796273 ...   11.70224
     4.936864      1.2219217 ]
 [   4.1425304     1.388968      2.533635   ...   -2.3914406
     3.5123544     6.068729  ]]"
high,../../data/snsd/generated/noise_high/clnsp906-high.wav,"[[-4.7824203e+02 -4.3605734e+02 -4.2014969e+02 ... -2.3289742e+02
  -1.9719553e+02 -1.7704080e+02]
 [ 8.5173920e+01  8.0866768e+01  8.0601105e+01 ...  6.7417694e+01
   4.8695580e+01  1.8962269e+01]
 [ 1.7884068e+00  1.4645936e+00  5.2105141e+00 ... -8.9468643e+01
  -8.7513756e+01 -7.3673714e+01]
 ...
 [ 2.0797527e+00  3.3465195e+00  4.4994181e-01 ... -5.1357880e+00
  -5.8182120e+00 -5.7380505e+00]
 [-4.4876447e-01 -4.0301075e+00 -3.9078367e+00 ... -3.0526268e+00
  -4.4200788e+00 -2.0618787e+00]
 [-3.0351083e+00 -8.2150698e+00 -4.4668169e+00 ...  2.8404109e+00
  -5.1134629e+00  1.2061205e+00]]"
high,../../data/snsd/generated/noise_high/clnsp907-high.wav,"[[-4.3580115e+02 -3.2002646e+02 -1.9443701e+02 ... -2.3323499e+02
  -2.3447511e+02 -2.5828625e+02]
 [ 8.7358856e+01  9.7992439e+01  9.6147491e+01 ...  4.8794533e+01
   4.9097157e+01  5.0374474e+01]
 [ 7.5278181e-01 -6.9531760e+00 -5.0012260e+01 ... -4.9303867e+01
  -4.8880127e+01 -4.4741070e+01]
 ...
 [ 6.5546560e-01  1.3190407e-01 -2.6413300e+00 ... -4.1318192e+00
  -7.6589661e+00 -1.3320897e+00]
 [-6.2814136e+00  4.8494167e+00  3.9833720e+00 ... -2.1881385e+00
  -6.1747370e+00 -7.3973904e+00]
 [-8.3332300e-01  5.7212985e-01  2.8878016e+00 ... -2.5309684e+00
  -7.1406460e+00 -4.8616762e+00]]"
high,../../data/snsd/generated/noise_high/clnsp908-high.wav,"[[-3.3819202e+02 -3.1828522e+02 -2.6217010e+02 ... -3.1309308e+02
  -3.1638046e+02 -3.2920477e+02]
 [ 7.5737030e+01  7.8275558e+01  1.6913204e+01 ...  7.2739624e+01
   5.5893890e+01  6.0545296e+01]
 [-1.1204073e+01 -8.2081604e+00  2.3703342e+01 ...  2.5964048e+01
   9.8506184e+00  2.7256861e+00]
 ...
 [ 7.2148335e-01 -1.5589876e+00 -7.9954762e+00 ...  5.9036441e+00
  -7.8813505e-01 -6.8634830e+00]
 [ 7.1469355e+00  2.8038247e+00 -8.1337910e+00 ...  7.5548830e+00
   2.7597411e+00 -2.3878193e-01]
 [-5.4320230e+00 -1.3710916e+00 -3.4061725e+00 ...  7.8481584e+00
   6.5869055e+00  1.3540910e+00]]"
high,../../data/snsd/generated/noise_high/clnsp909-high.wav,"[[-309.6798     -261.87247    -223.34633    ... -206.84348
  -207.07158    -214.31912   ]
 [ 115.2224       97.21297      68.99839    ...   72.72005
    60.383873     51.866264  ]
 [ -38.27005     -46.804955    -36.223717   ... -100.989975
   -86.22897     -76.07528   ]
 ...
 [   7.175443      6.1463923    -3.6238394  ...    9.102949
     3.881332      4.859937  ]
 [   3.3860476     5.8379955    -4.0099277  ...    5.0266232
     3.1299314     1.4722532 ]
 [  -4.9203987    -3.6393757    -1.7346948  ...   -5.8066506
    -3.2605567    -0.65899014]]"
high,../../data/snsd/generated/noise_high/clnsp91-high.wav,"[[-4.49291718e+02 -2.79940033e+02 -1.94550201e+02 ... -1.56485825e+02
  -1.56865387e+02 -1.85428955e+02]
 [ 6.41740494e+01  1.18506866e+02  1.17919846e+02 ...  6.48251190e+01
   7.85954895e+01  1.23885551e+02]
 [-4.64042130e+01 -4.84121094e+01 -6.18479271e+01 ...  7.49710464e+00
   2.07342854e+01  2.87442360e+01]
 ...
 [-3.85989219e-01  6.56598616e+00  3.97434425e+00 ... -3.81916261e+00
  -5.31376839e+00 -4.67812157e+00]
 [-3.71499538e+00  6.38270283e+00  4.02330065e+00 ... -5.11970091e+00
  -1.15117550e+00  4.84753847e-02]
 [-7.74784470e+00 -7.60863733e+00 -1.31060534e+01 ...  8.26922798e+00
   9.42209530e+00  2.66613436e+00]]"
high,../../data/snsd/generated/noise_high/clnsp910-high.wav,"[[-6.4984521e+02 -5.3537372e+02 -3.9043185e+02 ... -3.2714844e+02
  -3.7655566e+02 -4.6930829e+02]
 [ 3.7890236e+01  7.5834999e+01  1.2890047e+02 ...  1.3191074e+02
   1.1132644e+02  8.1797722e+01]
 [ 2.5855040e+01 -1.7017876e+01 -4.9977890e+01 ... -6.1357826e+01
  -4.9621773e+01 -3.6734375e+01]
 ...
 [ 4.1112108e+00  3.1969404e-01  2.2626262e+00 ...  8.4138882e-01
   7.4515624e+00  7.5230002e-02]
 [ 4.9888587e+00 -4.8725443e+00  8.5056648e+00 ...  2.7288365e+00
   8.0573483e+00 -5.9988585e+00]
 [ 2.7387261e+00  6.4712219e+00  1.1235796e+01 ...  1.2777581e+00
   2.4854517e+00 -3.8606670e+00]]"
high,../../data/snsd/generated/noise_high/clnsp911-high.wav,"[[-4.60308868e+02 -2.99762146e+02 -2.17907394e+02 ... -1.33076523e+02
  -1.36286652e+02 -1.65646210e+02]
 [ 1.12417389e+02  1.20355484e+02  9.42555161e+01 ...  1.22422745e+02
   1.18185699e+02  1.20762978e+02]
 [-6.43834305e+00 -5.11768646e+01 -5.22173157e+01 ... -3.35973969e+01
  -3.67142639e+01 -3.25054398e+01]
 ...
 [-5.14371872e+00  5.67763281e+00  8.52017498e+00 ... -2.79037070e+00
   3.78248048e+00  2.41574550e+00]
 [-1.07043934e+00  3.95322561e+00  9.64292717e+00 ...  1.43046999e+00
   4.06660891e+00  6.57948399e+00]
 [ 3.21486998e+00  9.44627374e-02  4.05497456e+00 ...  5.50611353e+00
   3.62872100e+00  6.40706825e+00]]"
high,../../data/snsd/generated/noise_high/clnsp912-high.wav,"[[-4.1262329e+02 -3.9328922e+02 -3.9466769e+02 ... -4.1864609e+02
  -4.1826712e+02 -4.3429602e+02]
 [ 1.1348477e+02  1.1221784e+02  1.0510029e+02 ...  1.1421692e+02
   1.1294252e+02  1.1446794e+02]
 [-1.4039972e+01 -2.2139175e+01 -2.3786446e+01 ...  1.5594646e+01
   2.1282070e+01  3.2901745e+01]
 ...
 [ 3.9789195e+00  5.6854010e+00  2.8074753e+00 ... -4.4715466e+00
   4.4699764e+00  2.9458771e+00]
 [-3.1598063e+00 -1.9182568e+00  5.2634394e-01 ...  1.7254025e-01
  -5.4021603e-01  1.4647257e+00]
 [-2.4498329e+00 -4.3628044e+00 -1.1540822e+00 ...  3.2565310e+00
   5.2373009e+00  5.1358042e+00]]"
high,../../data/snsd/generated/noise_high/clnsp913-high.wav,"[[-241.15118    -216.52818    -215.75919    ... -198.95694
  -207.7271     -216.54929   ]
 [ 131.12692     136.32343     136.58472    ...  125.86284
   133.21411     133.79999   ]
 [  -8.783526    -15.387434    -14.218166   ...  -12.630325
   -20.194717    -23.162098  ]
 ...
 [  -5.9938736    -2.1368306     2.699945   ...   -2.4465163
    -6.748948    -10.95293   ]
 [  -2.2537537    -0.70998013   -1.9230888  ...   -1.1414554
    -8.255148    -11.822236  ]
 [   5.0527916     1.7728529    -1.6973643  ...   -3.1937685
    -1.4893337    -1.7616172 ]]"
high,../../data/snsd/generated/noise_high/clnsp914-high.wav,"[[-165.53131    -138.24655    -128.6741     ... -313.77017
  -271.53308    -234.24338   ]
 [  48.204865     60.609524     78.56213    ...   62.138268
    22.577394    -12.115053  ]
 [  -6.9966135   -10.308268    -23.84874    ...   -2.6439352
    25.498867     37.264202  ]
 ...
 [  -8.6325445   -11.175195     -7.169482   ...   -7.075833
    -8.414457     -3.3279514 ]
 [  -3.4083982    -6.2821913    -5.2241464  ...  -15.363743
   -10.362989     -8.460236  ]
 [  -2.0941782    -5.1530647    -5.41601    ...   -2.054621
     0.37068692    0.5217035 ]]"
high,../../data/snsd/generated/noise_high/clnsp915-high.wav,"[[-6.16541504e+02 -4.52802765e+02 -2.76480865e+02 ... -1.46490280e+02
  -1.55288361e+02 -1.69837708e+02]
 [ 3.11094208e+01  4.12037010e+01  1.16166916e+02 ...  5.05215454e+01
   5.14088440e+01  5.82305527e+01]
 [-1.65957680e+01 -5.00010071e+01 -6.98379211e+01 ... -4.96668320e+01
  -5.50915604e+01 -5.05991898e+01]
 ...
 [ 3.19530988e+00 -4.62622452e+00 -3.93779469e+00 ...  6.02755928e+00
  -3.19757342e-01 -5.63917637e-01]
 [ 2.78465748e+00  1.72292233e+00 -4.62707424e+00 ...  6.88836622e+00
   4.65494680e+00  3.69034004e+00]
 [-2.75752306e+00 -1.69170880e+00 -5.73028564e+00 ...  9.92122650e+00
   9.49761009e+00  6.15906954e+00]]"
high,../../data/snsd/generated/noise_high/clnsp916-high.wav,"[[-5.3470660e+02 -5.0992416e+02 -3.7103442e+02 ... -3.1526443e+02
  -3.4900397e+02 -3.9758270e+02]
 [ 6.7504021e+01  8.2344925e+01  1.0762945e+02 ...  1.0100151e+02
   8.3107140e+01  6.4413918e+01]
 [-2.2150013e+01 -9.1894283e+00 -4.8792315e+00 ...  2.2000351e+01
   3.3921890e+01  2.3302292e+01]
 ...
 [ 1.5153813e+00 -2.1206200e+00 -2.8036256e+00 ... -3.3875890e+00
  -1.7589028e+00  1.2906187e+00]
 [-3.5393882e+00 -6.0459089e+00  8.0510449e-01 ...  1.0899366e+00
  -4.3728077e-01 -2.4879318e-01]
 [-6.0859746e-01 -5.9035027e-01 -3.1016850e+00 ... -2.5485783e+00
  -3.4020209e+00 -3.3986902e+00]]"
high,../../data/snsd/generated/noise_high/clnsp917-high.wav,"[[-318.5777     -277.44965    -253.85448    ... -309.8928
  -312.70837    -339.6046    ]
 [ 131.13326     114.75926      96.77254    ...   41.698257
    26.6045       28.09634   ]
 [  44.39257      29.191853     15.396534   ...   63.019638
    63.137978     67.447266  ]
 ...
 [   2.9070966     1.74635      -0.8526646  ...    5.514638
    -0.44195414   -5.360317  ]
 [  -4.5683184    -6.031618      0.40943885 ...    7.4234476
     4.0227027    -2.1176705 ]
 [  -4.903666     -0.5169633     1.2678478  ...    5.6976438
     4.808796     -1.2554344 ]]"
high,../../data/snsd/generated/noise_high/clnsp918-high.wav,"[[-4.6097733e+02 -3.5702374e+02 -2.8489319e+02 ... -4.1227966e+02
  -3.8919788e+02 -4.2066870e+02]
 [-3.9511772e+01 -1.8864292e+01  3.7169380e+01 ...  5.4561253e+01
   5.1977909e+01  5.0261299e+01]
 [ 4.4087173e+01  5.3750313e+01  4.8013550e+01 ...  8.3927444e+01
   7.3139381e+01  6.2197178e+01]
 ...
 [ 5.3422031e+00  6.7524161e+00  5.1506691e+00 ... -9.5451272e-01
  -2.9687793e+00 -4.0710602e+00]
 [ 4.8785800e-01  1.0931933e+00 -4.9830933e+00 ...  1.0211583e+00
  -2.3600707e+00 -2.1716964e+00]
 [ 1.9901139e-01  1.5004375e+00  1.6343411e+00 ...  1.0219214e+00
   2.6518228e+00  1.1584666e+00]]"
high,../../data/snsd/generated/noise_high/clnsp919-high.wav,"[[-4.18342773e+02 -3.83763550e+02 -2.92782257e+02 ... -3.13421143e+02
  -3.45199158e+02 -4.07358490e+02]
 [ 1.09508224e+02  1.22037827e+02  1.68140533e+02 ...  1.63643616e+02
   1.35596527e+02  8.52859955e+01]
 [-5.84075203e+01 -6.94145889e+01 -6.00467300e+01 ... -6.13012695e+01
  -6.44509659e+01 -6.46383362e+01]
 ...
 [ 3.69147348e+00  4.26065159e+00 -1.82719457e+00 ...  1.25765800e-01
   8.65362883e-01  3.79422140e+00]
 [ 6.61633825e+00  2.77600360e+00 -3.71854568e+00 ...  3.42001152e+00
   3.06191540e+00  7.99852657e+00]
 [-1.34523439e+00 -2.31226373e+00 -2.50478745e+00 ...  2.24950790e+00
  -5.72684467e-01  4.40627861e+00]]"
high,../../data/snsd/generated/noise_high/clnsp92-high.wav,"[[-2.3599597e+02 -1.6619984e+02 -1.2538107e+02 ... -2.3229208e+02
  -2.3584775e+02 -2.4402522e+02]
 [ 1.4754459e+02  1.4144412e+02  1.2843980e+02 ...  1.4427010e+02
   1.4608592e+02  1.4939793e+02]
 [-1.6651764e+01 -4.9354355e+01 -8.3286972e+01 ... -1.9562542e+01
  -2.2961395e+01 -1.9825512e+01]
 ...
 [-3.3394229e+00 -6.2695684e+00 -9.3056908e+00 ...  9.1832895e+00
   5.0599737e+00  8.3426140e-02]
 [-3.7972448e+00 -2.4970922e+00 -4.4021935e+00 ...  3.8959002e-01
   4.4254165e+00  4.4728699e+00]
 [ 1.2968234e+00 -2.8659072e+00 -5.3776383e-02 ...  1.4019537e+00
   1.2334576e+00  8.8955641e-02]]"
high,../../data/snsd/generated/noise_high/clnsp920-high.wav,"[[-2.8578366e+02 -1.6106430e+02 -1.1685772e+02 ... -2.3534077e+02
  -2.3794109e+02 -2.6469052e+02]
 [ 1.4982701e+02  1.4694685e+02  1.4683833e+02 ...  1.1648568e+02
   8.3347397e+01  8.1850143e+01]
 [-3.9349699e+00 -4.2382179e+01 -4.9821732e+01 ...  4.4167698e+01
   6.6397888e+01  7.3612457e+01]
 ...
 [ 3.0089390e+00 -1.8028724e-01 -8.4753275e-02 ...  4.3224134e+00
  -2.2657981e+00 -3.8302698e+00]
 [ 4.2401285e+00  2.7232320e+00  3.8783617e+00 ...  5.8706284e-01
   4.4179449e+00 -1.0313847e+00]
 [-1.4372587e+00 -1.7529980e+00 -4.5130401e+00 ... -7.3696842e+00
  -3.8969300e+00 -9.3261385e-01]]"
high,../../data/snsd/generated/noise_high/clnsp921-high.wav,"[[-3.9807358e+02 -3.9298529e+02 -3.9130124e+02 ... -2.5022441e+02
  -2.7166125e+02 -2.6702966e+02]
 [ 5.9571411e+01  7.9418274e+01  7.6575821e+01 ...  7.6842262e+01
   6.7889641e+01  3.6054008e+01]
 [ 1.6942459e+01  8.1912994e+00 -1.3229704e+01 ... -2.9981892e+00
   1.2234798e+01  1.0603451e+00]
 ...
 [ 3.3350451e+00 -1.6640007e+00  5.9224010e-02 ...  2.2333889e+00
   1.4700890e-02 -3.6652148e-01]
 [-3.6282983e+00 -4.3653946e+00 -2.4594646e+00 ...  1.2050563e+01
   6.4172544e+00  1.6802835e+00]
 [-7.2096930e+00 -1.4893034e+00  5.1615186e+00 ...  9.4022179e+00
   7.7925491e+00  2.4350858e+00]]"
high,../../data/snsd/generated/noise_high/clnsp922-high.wav,"[[-438.87524    -272.63394    -231.77957    ... -433.1546
  -427.2032     -426.348     ]
 [ 129.28833     125.44072     112.6196     ...   97.65091
   103.80861     104.10392   ]
 [  21.468996    -23.213346    -46.78492    ...    5.9869905
     0.98864317    4.416595  ]
 ...
 [  -1.2927885   -10.397953    -13.30935    ...   -0.47288454
    -2.8313522    -8.39683   ]
 [   3.884568      1.2648898     2.5026498  ...   10.934339
     7.938802      6.2627087 ]
 [  -4.945566     -0.63121164    3.6776357  ...   -1.5490303
    -0.5963086    -0.7313924 ]]"
high,../../data/snsd/generated/noise_high/clnsp923-high.wav,"[[-334.86038    -318.51553    -313.56183    ... -306.95248
  -316.92975    -342.15314   ]
 [  75.52539      77.538956     70.13668    ...   76.2548
    51.76654      51.912827  ]
 [ -11.637104    -10.004049     -2.0093038  ...   28.988878
    37.175713     39.793377  ]
 ...
 [   0.51730573   -2.5915608    -5.98816    ...    3.0052202
     2.2876713     4.222505  ]
 [   7.5733757     2.9443235   -12.293741   ...   -4.3009815
    -6.0219316    -9.036479  ]
 [  -4.5997043    -0.71439356   -2.782083   ...   -1.2148025
     1.2686003     2.0257814 ]]"
high,../../data/snsd/generated/noise_high/clnsp924-high.wav,"[[-4.45740051e+02 -3.15244629e+02 -2.99733002e+02 ... -3.88827423e+02
  -4.00966309e+02 -4.34433777e+02]
 [ 8.32692871e+01  1.15951416e+02  1.29841949e+02 ... -1.46071644e+01
   2.54838638e+01  7.26112976e+01]
 [ 2.50647163e+01  1.88422394e+01  5.58877945e+00 ...  5.14887314e+01
   3.63642502e+01  1.88303604e+01]
 ...
 [-6.87146604e-01  4.37641573e+00  6.31894779e+00 ... -2.59930372e+00
   1.45363522e+00  1.92105687e+00]
 [-3.46191788e+00 -1.49917650e+00 -1.47911549e-01 ... -3.23180318e+00
  -4.46732807e+00 -4.04826260e+00]
 [ 2.51737738e+00 -6.95324242e-01 -2.25724363e+00 ... -1.66964722e+00
   6.92737103e-01  2.86997867e+00]]"
